X,Y,TrafficID,IntersectionID,lat,lon,intersection,TOOLTIP,NLA_URL,Primary.Street,Cross.Street,Extra.Street,Primary.Street.Upper,Cross.Street.Upper
-118.4281778,34.04601747,1090,17091,34.04601259,-118.4281656,OLYMPIC BLVD AT OVERLAND AVE,Location: OLYMPIC BLVD AT OVERLAND AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1090,OLYMPIC BLVD,OVERLAND AVE,,OLYMPIC BLVD,OVERLAND AVE
-118.4428463,34.04592956,1091,17092,34.04592468,-118.4428342,SEPULVEDA BLVD AT NEBRASKA AVE,Location: SEPULVEDA BLVD AT NEBRASKA AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1091,SEPULVEDA BLVD,NEBRASKA AVE,,SEPULVEDA BLVD,NEBRASKA AVE
-118.4210832,34.04399673,1092,17116,34.04399185,-118.4210711,PROSSER AVE AT PICO BLVD,Location: PROSSER AVE AT PICO BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1092,PROSSER AVE,PICO BLVD,,PROSSER AVE,PICO BLVD
-118.4403238,34.04300426,1093,17128,34.04299938,-118.4403116,LA GRANGE AVE AT SEPULVEDA BLVD,Location: LA GRANGE AVE AT SEPULVEDA BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1093,LA GRANGE AVE,SEPULVEDA BLVD,,LA GRANGE AVE,SEPULVEDA BLVD
-118.4344294,34.04228201,1094,17136,34.04227713,-118.4344172,VETERAN AVE AT OLYMPIC BLVD,Location: VETERAN AVE AT OLYMPIC BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1094,VETERAN AVE,OLYMPIC BLVD,,VETERAN AVE,OLYMPIC BLVD
-118.4246659,34.04194482,1095,17153,34.04193994,-118.4246538,PICO BLVD AT OVERLAND AVE,Location: PICO BLVD AT OVERLAND AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1095,PICO BLVD,OVERLAND AVE,,PICO BLVD,OVERLAND AVE
-118.437908,34.04020267,1096,17172,34.04019779,-118.4378958,OLYMPIC BLVD AT SEPULVEDA BLVD,Location: OLYMPIC BLVD AT SEPULVEDA BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1096,OLYMPIC BLVD,SEPULVEDA BLVD,,OLYMPIC BLVD,SEPULVEDA BLVD
-118.404216,34.04035668,1097,17183,34.0403518,-118.4042039,MOTOR AVE AT CLUB DR,Location: MOTOR AVE AT CLUB DR,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1097,MOTOR AVE,CLUB DR,,MOTOR AVE,CLUB DR
-118.4393676,34.03933008,1098,17187,34.0393252,-118.4393555,COTNER AVE AT OLYMPIC BLVD,Location: COTNER AVE AT OLYMPIC BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1098,COTNER AVE,OLYMPIC BLVD,,COTNER AVE,OLYMPIC BLVD
-118.4285001,34.04012085,1099,17191,34.04011597,-118.428488,WESTWOOD BLVD AT PICO BLVD,Location: WESTWOOD BLVD AT PICO BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1099,WESTWOOD BLVD,PICO BLVD,,WESTWOOD BLVD,PICO BLVD
-118.4313833,34.03875034,1100,17199,34.03874546,-118.4313711,VETERAN AVE AT PICO BLVD,Location: VETERAN AVE AT PICO BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1100,VETERAN AVE,PICO BLVD,,VETERAN AVE,PICO BLVD
-118.4219279,34.03810718,1101,17214,34.0381023,-118.4219157,OVERLAND AVE AT ASHBY AVE,Location: OVERLAND AVE AT ASHBY AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1101,OVERLAND AVE,ASHBY AVE,,OVERLAND AVE,ASHBY AVE
-118.4380877,34.03784582,1102,17219,34.03784094,-118.4380755,COTNER AVE AT TENNESSEE AVE,Location: COTNER AVE AT TENNESSEE AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1102,COTNER AVE,TENNESSEE AVE,,COTNER AVE,TENNESSEE AVE
-118.4431746,34.03705316,1103,17246,34.03704828,-118.4431624,PURDUE AVE AT OLYMPIC BLVD,Location: PURDUE AVE AT OLYMPIC BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1103,PURDUE AVE,OLYMPIC BLVD,,PURDUE AVE,OLYMPIC BLVD
-118.4366726,34.03620532,1104,17276,34.03620044,-118.4366605,PICO BLVD AT COTNER AVE,Location: PICO BLVD AT COTNER AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1104,PICO BLVD,COTNER AVE,,PICO BLVD,COTNER AVE
-118.4200286,34.0356433,1105,17291,34.03563842,-118.4200164,OVERLAND AVE AT COVENTRY PL,Location: OVERLAND AVE AT COVENTRY PL,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1105,OVERLAND AVE,COVENTRY PL,,OVERLAND AVE,COVENTRY PL
-118.438691,34.03520504,1106,17301,34.03520016,-118.4386789,SAWTELLE BLVD AT PICO BLVD,Location: SAWTELLE BLVD AT PICO BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1106,SAWTELLE BLVD,PICO BLVD,,SAWTELLE BLVD,PICO BLVD
-118.4341822,34.03518488,1107,17303,34.03518,-118.43417,EXPOSITION BOULEVARD S/R AT SEPULVEDA BLVD,Location: EXPOSITION BOULEVARD S/R AT SEPULVEDA BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1107,EXPOSITION BOULEVARD S/R,SEPULVEDA BLVD,,EXPOSITION BOULEVARD S/R,SEPULVEDA BLVD
-118.4351577,34.03695607,1108,17304,34.03695119,-118.4351455,PICO BLVD AT SEPULVEDA BLVD,Location: PICO BLVD AT SEPULVEDA BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1108,PICO BLVD,SEPULVEDA BLVD,,PICO BLVD,SEPULVEDA BLVD
-118.4397049,34.03470255,1109,17313,34.03469767,-118.4396927,CORINTH AVE AT PICO BLVD,Location: CORINTH AVE AT PICO BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1109,CORINTH AVE,PICO BLVD,,CORINTH AVE,PICO BLVD
-118.4379882,34.03450973,1110,17321,34.03450485,-118.4379761,SAWTELLE BLVD AT EXPOSITION BOULEVARD S/R,Location: SAWTELLE BLVD AT EXPOSITION BOULEVARD S/R,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1110,SAWTELLE BLVD,EXPOSITION BOULEVARD S/R,,SAWTELLE BLVD,EXPOSITION BOULEVARD S/R
-118.4106784,34.03377482,1111,17341,34.03376994,-118.4106663,MOTOR AVE AT MANNING AVE,Location: MOTOR AVE AT MANNING AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1111,MOTOR AVE,MANNING AVE,,MOTOR AVE,MANNING AVE
-118.3998624,34.03138892,1112,17386,34.03138404,-118.3998502,NATIONAL BLVD AT CASTLE HEIGHTS AVE,Location: NATIONAL BLVD AT CASTLE HEIGHTS AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1112,NATIONAL BLVD,CASTLE HEIGHTS AVE,,NATIONAL BLVD,CASTLE HEIGHTS AVE
-118.4209654,34.03060152,1113,17412,34.03059664,-118.4209533,NATIONAL BLVD AT WESTWOOD BLVD,Location: NATIONAL BLVD AT WESTWOOD BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1113,NATIONAL BLVD,WESTWOOD BLVD,,NATIONAL BLVD,WESTWOOD BLVD
-118.4347922,34.03049488,1114,17416,34.03049,-118.43478,GRAHAM PL at SAWTELLE BLVD,Location: GRAHAM PL at SAWTELLE BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1114,GRAHAM PL,SAWTELLE BLVD,,GRAHAM PL,SAWTELLE BLVD
-118.4226622,34.02974488,1115,17438,34.02974,-118.42265,KELTON AVE at NATIONAL BLVD,Location: KELTON AVE at NATIONAL BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1115,KELTON AVE,NATIONAL BLVD,,KELTON AVE,NATIONAL BLVD
-118.4111822,34.03029488,1116,17444,34.03029,-118.41117,IRENE ST at MOTOR AVE,Location: IRENE ST at MOTOR AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1116,IRENE ST,MOTOR AVE,,IRENE ST,MOTOR AVE
-118.4416222,34.06163488,1117,17446,34.06163,-118.44161,HILGARD AVE at WEYBURN AVE,Location: HILGARD AVE at WEYBURN AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1117,HILGARD AVE,WEYBURN AVE,,HILGARD AVE,WEYBURN AVE
-118.4422222,34.06034488,1118,17450,34.06034,-118.44221,HILGARD AVE at LINDBROOK DR,Location: HILGARD AVE at LINDBROOK DR,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1118,HILGARD AVE,LINDBROOK DR,,HILGARD AVE,LINDBROOK DR
-118.4357475,34.06086028,1119,17453,34.0608554,-118.4357353,WILSHIRE BLVD AT MANNING AVE,Location: WILSHIRE BLVD AT MANNING AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1119,WILSHIRE BLVD,MANNING AVE,,WILSHIRE BLVD,MANNING AVE
-118.4446846,34.05961691,1120,17456,34.05961203,-118.4446725,LINDBROOK DR AT WESTWOOD BLVD,Location: LINDBROOK DR AT WESTWOOD BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1120,LINDBROOK DR,WESTWOOD BLVD,,LINDBROOK DR,WESTWOOD BLVD
-118.4438422,34.05879457,1121,17468,34.05878969,-118.4438301,WILSHIRE BLVD at WESTWOOD BLVD,Location: WILSHIRE BLVD at WESTWOOD BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1121,WILSHIRE BLVD,WESTWOOD BLVD,,WILSHIRE BLVD,WESTWOOD BLVD
-118.4422745,34.05619294,1122,17482,34.05618806,-118.4422624,ROCHESTER AVE AT WESTWOOD BLVD,Location: ROCHESTER AVE AT WESTWOOD BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1122,ROCHESTER AVE,WESTWOOD BLVD,,ROCHESTER AVE,WESTWOOD BLVD
-118.4417545,34.05532989,1123,17505,34.05532501,-118.4417423,WESTWOOD BLVD at WILKINS AVE,Location: WESTWOOD BLVD at WILKINS AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1123,WESTWOOD BLVD,WILKINS AVE,,WESTWOOD BLVD,WILKINS AVE
-118.4406899,34.05409095,1124,17513,34.05408607,-118.4406777,OHIO AVE AT WESTWOOD BLVD,Location: OHIO AVE AT WESTWOOD BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1124,OHIO AVE,WESTWOOD BLVD,,OHIO AVE,WESTWOOD BLVD
-118.418798,34.05140974,1125,17539,34.05140486,-118.4187859,OLYMPIC BLVD AT KERWOOD AVE,Location: OLYMPIC BLVD AT KERWOOD AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1125,OLYMPIC BLVD,KERWOOD AVE,,OLYMPIC BLVD,KERWOOD AVE
-118.4174706,34.05231901,1126,17541,34.05231413,-118.4174584,OLYMPIC BLVD AT BELLWOOD AVE,Location: OLYMPIC BLVD AT BELLWOOD AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1126,OLYMPIC BLVD,BELLWOOD AVE,,OLYMPIC BLVD,BELLWOOD AVE
-118.4184616,34.05164019,1127,17542,34.05163531,-118.4184494,OLYMPIC BLVD AT BELLWOOD AVE,Location: OLYMPIC BLVD AT BELLWOOD AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1127,OLYMPIC BLVD,BELLWOOD AVE,,OLYMPIC BLVD,BELLWOOD AVE
-118.4205641,34.05034718,1128,17548,34.0503423,-118.420552,OLYMPIC BLVD AT BEVERLY GLEN BLVD,Location: OLYMPIC BLVD AT BEVERLY GLEN BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1128,OLYMPIC BLVD,BEVERLY GLEN BLVD,,OLYMPIC BLVD,BEVERLY GLEN BLVD
-118.4152958,34.04733113,1129,17575,34.04732625,-118.4152836,KERWOOD AVE AT PICO BLVD,Location: KERWOOD AVE AT PICO BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1129,KERWOOD AVE,PICO BLVD,,KERWOOD AVE,PICO BLVD
-118.4170782,34.04630426,1130,17585,34.04629938,-118.417066,BEVERLY GLEN BLVD AT PICO BLVD,Location: BEVERLY GLEN BLVD AT PICO BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1130,BEVERLY GLEN BLVD,PICO BLVD,,BEVERLY GLEN BLVD,PICO BLVD
-118.4317465,34.04388532,1131,17595,34.04388044,-118.4317343,OLYMPIC BLVD AT WESTWOOD BLVD,Location: OLYMPIC BLVD AT WESTWOOD BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1131,OLYMPIC BLVD,WESTWOOD BLVD,,OLYMPIC BLVD,WESTWOOD BLVD
-118.4054976,34.04378539,1132,17596,34.04378051,-118.4054855,MOTOR AVE AT MONTE MAR DR,Location: MOTOR AVE AT MONTE MAR DR,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1132,MOTOR AVE,MONTE MAR DR,,MOTOR AVE,MONTE MAR DR
-118.4228671,34.04296879,1133,17604,34.04296391,-118.4228549,MANNING AVE AT PICO BLVD,Location: MANNING AVE AT PICO BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1133,MANNING AVE,PICO BLVD,,MANNING AVE,PICO BLVD
-118.4275222,34.04058488,1134,17624,34.04058,-118.42751,GLENDON AVE at PICO BLVD,Location: GLENDON AVE at PICO BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1134,GLENDON AVE,PICO BLVD,,GLENDON AVE,PICO BLVD
-118.441272,34.03819161,1135,17641,34.03818673,-118.4412598,OLYMPIC BLVD AT SAWTELLE BLVD,Location: OLYMPIC BLVD AT SAWTELLE BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1135,OLYMPIC BLVD,SAWTELLE BLVD,,OLYMPIC BLVD,SAWTELLE BLVD
-118.4255622,34.03644488,1136,17652,34.03644,-118.42555,EXPOSITION BOULEVARD S/R at WESTWOOD BLVD,Location: EXPOSITION BOULEVARD S/R at WESTWOOD BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1136,EXPOSITION BOULEVARD S/R,WESTWOOD BLVD,,EXPOSITION BOULEVARD S/R,WESTWOOD BLVD
-118.4162879,34.0307906,1137,17668,34.03078572,-118.4162757,NATIONAL PL AT OVERLAND AVE,Location: NATIONAL PL AT OVERLAND AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1137,NATIONAL PL,OVERLAND AVE,,NATIONAL PL,OVERLAND AVE
-118.4021747,34.05396954,1138,17676,34.05396466,-118.4021625,PICO BLVD AT ROXBURY DR,Location: PICO BLVD AT ROXBURY DR,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1138,PICO BLVD,ROXBURY DR,,PICO BLVD,ROXBURY DR
-118.4089122,34.03622488,1139,17686,34.03622,-118.4089,DUNLEER DR at MOTOR AVE,Location: DUNLEER DR at MOTOR AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1139,DUNLEER DR,MOTOR AVE,,DUNLEER DR,MOTOR AVE
-118.4417122,34.03374488,1140,17696,34.03374,-118.4417,EXPOSITION BOULEVARD S/R AT GATEWAY BLVD,Location: EXPOSITION BOULEVARD S/R AT GATEWAY BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1140,EXPOSITION BOULEVARD S/R,GATEWAY BLVD,,EXPOSITION BOULEVARD S/R,GATEWAY BLVD
-118.4449972,34.03596282,1141,17697,34.03595794,-118.444985,OLYMPIC BLVD AT COLBY AVE,Location: OLYMPIC BLVD AT COLBY AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1141,OLYMPIC BLVD,COLBY AVE,,OLYMPIC BLVD,COLBY AVE
-118.4457147,34.03161274,1142,17705,34.03160786,-118.4457025,BARRINGTON AVE AT PICO BLVD,Location: BARRINGTON AVE AT PICO BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1142,BARRINGTON AVE,PICO BLVD,,BARRINGTON AVE,PICO BLVD
-118.4464922,34.06022488,1143,17706,34.06022,-118.44648,GAYLEY AVE AT KINROSS AVE,Location: GAYLEY AVE AT KINROSS AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1143,GAYLEY AVE,KINROSS AVE,,GAYLEY AVE,KINROSS AVE
-118.4457268,34.0593401,1144,17707,34.05933522,-118.4457147,GAYLEY AVE AT LINDBROOK DR,Location: GAYLEY AVE AT LINDBROOK DR,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1144,GAYLEY AVE,LINDBROOK DR,,GAYLEY AVE,LINDBROOK DR
-118.4455022,34.05835488,1145,17708,34.05835,-118.44549,GAYLEY AVE at WILSHIRE BLVD,Location: GAYLEY AVE at WILSHIRE BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1145,GAYLEY AVE,WILSHIRE BLVD,,GAYLEY AVE,WILSHIRE BLVD
-118.4197423,34.0606262,1146,17727,34.06062132,-118.4197302,SANTA MONICA BLVD AT CLUB VIEW DR,Location: SANTA MONICA BLVD AT CLUB VIEW DR,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1146,SANTA MONICA BLVD,CLUB VIEW DR,,SANTA MONICA BLVD,CLUB VIEW DR
-118.4158248,34.06284865,1147,17728,34.06284377,-118.4158126,CENTURY PARK EAST AT SANTA MONICA BLVD,Location: CENTURY PARK EAST AT SANTA MONICA BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1147,CENTURY PARK EAST,SANTA MONICA BLVD,,CENTURY PARK EAST,SANTA MONICA BLVD
-118.4036061,34.02906903,1148,17746,34.02906415,-118.4035939,NATIONAL BLVD AT EXPOSITION BOULEVARD S/R,Location: NATIONAL BLVD AT EXPOSITION BOULEVARD S/R,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1148,NATIONAL BLVD,EXPOSITION BOULEVARD S/R,,NATIONAL BLVD,EXPOSITION BOULEVARD S/R
-118.4717222,34.06375488,1149,17772,34.06375,-118.47171,GRANVILLE AVE at SUNSET BLVD,Location: GRANVILLE AVE at SUNSET BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1149,GRANVILLE AVE,SUNSET BLVD,,GRANVILLE AVE,SUNSET BLVD
-118.2934121,33.76390485,1150,17784,33.7639,-118.2934,GAFFEY ST at WESTMONT DR,Location: GAFFEY ST at WESTMONT DR,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1150,GAFFEY ST,WESTMONT DR,,GAFFEY ST,WESTMONT DR
-118.2930521,33.75285485,1151,17833,33.75285,-118.29304,GAFFEY ST at MIRAFLORES AVE,Location: GAFFEY ST at MIRAFLORES AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1151,GAFFEY ST,MIRAFLORES AVE,,GAFFEY ST,MIRAFLORES AVE
-118.3118621,33.73673485,1152,17893,33.73673,-118.31185,9TH ST at DODSON AVE,Location: 9TH ST at DODSON AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1152,9TH ST,DODSON AVE,,9TH ST,DODSON AVE
-118.2901121,33.74330485,1153,17989,33.7433,-118.2901,1ST ST at GRAND AVE,Location: 1ST ST at GRAND AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1153,1ST ST,GRAND AVE,,1ST ST,GRAND AVE
-118.2923321,33.74059485,1154,17993,33.74059,-118.29232,4TH ST at GAFFEY ST,Location: 4TH ST at GAFFEY ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1154,4TH ST,GAFFEY ST,,4TH ST,GAFFEY ST
-118.2923321,33.73968485,1155,17997,33.73968,-118.29232,5TH ST at GAFFEY ST,Location: 5TH ST at GAFFEY ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1155,5TH ST,GAFFEY ST,,5TH ST,GAFFEY ST
-118.2923421,33.73877485,1156,18005,33.73877,-118.29233,6TH ST AT GAFFEY ST,Location: 6TH ST AT GAFFEY ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1156,6TH ST,GAFFEY ST,,6TH ST,GAFFEY ST
-118.2901321,33.73876485,1157,18006,33.73876,-118.29012,6TH ST at GRAND AVE,Location: 6TH ST at GRAND AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1157,6TH ST,GRAND AVE,,6TH ST,GRAND AVE
-118.2923421,33.73786485,1158,18012,33.73786,-118.29233,7TH ST at GAFFEY ST,Location: 7TH ST at GAFFEY ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1158,7TH ST,GAFFEY ST,,7TH ST,GAFFEY ST
-118.2901421,33.73786485,1159,18013,33.73786,-118.29013,7TH ST at GRAND AVE,Location: 7TH ST at GRAND AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1159,7TH ST,GRAND AVE,,7TH ST,GRAND AVE
-118.2923421,33.73696485,1160,18027,33.73696,-118.29233,8TH ST at GAFFEY ST,Location: 8TH ST at GAFFEY ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1160,8TH ST,GAFFEY ST,,8TH ST,GAFFEY ST
-118.2923521,33.73605485,1161,18041,33.73605,-118.29234,9TH ST at GAFFEY ST,Location: 9TH ST at GAFFEY ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1161,9TH ST,GAFFEY ST,,9TH ST,GAFFEY ST
-118.2901421,33.73604485,1162,18042,33.73604,-118.29013,9TH ST at GRAND AVE,Location: 9TH ST at GRAND AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1162,9TH ST,GRAND AVE,,9TH ST,GRAND AVE
-118.2923521,33.73514485,1163,18054,33.73514,-118.29234,10TH ST at GAFFEY ST,Location: 10TH ST at GAFFEY ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1163,10TH ST,GAFFEY ST,,10TH ST,GAFFEY ST
-118.2901521,33.73514485,1164,18055,33.73514,-118.29014,10TH ST at GRAND AVE,Location: 10TH ST at GRAND AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1164,10TH ST,GRAND AVE,,10TH ST,GRAND AVE
-118.2923621,33.73424485,1165,18063,33.73424,-118.29235,11TH ST at GAFFEY ST,Location: 11TH ST at GAFFEY ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1165,11TH ST,GAFFEY ST,,11TH ST,GAFFEY ST
-118.2923621,33.73333485,1166,18074,33.73333,-118.29235,12TH ST at GAFFEY ST,Location: 12TH ST at GAFFEY ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1166,12TH ST,GAFFEY ST,,12TH ST,GAFFEY ST
-118.2923121,33.74330485,1167,18109,33.7433,-118.2923,1ST ST at GAFFEY ST,Location: 1ST ST at GAFFEY ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1167,1ST ST,GAFFEY ST,,1ST ST,GAFFEY ST
-118.2871921,33.75111485,1168,18189,33.75111,-118.28718,FRONT ST at PACIFIC AVE,Location: FRONT ST at PACIFIC AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1168,FRONT ST,PACIFIC AVE,,FRONT ST,PACIFIC AVE
-118.2923721,33.73242485,1169,18204,33.73242,-118.29236,13TH ST at GAFFEY ST,Location: 13TH ST at GAFFEY ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1169,13TH ST,GAFFEY ST,,13TH ST,GAFFEY ST
-118.2901621,33.73242485,1170,18205,33.73242,-118.29015,13TH ST at GRAND AVE,Location: 13TH ST at GRAND AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1170,13TH ST,GRAND AVE,,13TH ST,GRAND AVE
-118.3046421,34.09329489,1171,18213,34.09329,-118.30463,HOBART BLVD at LEXINGTON AVE,Location: HOBART BLVD at LEXINGTON AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1171,HOBART BLVD,LEXINGTON AVE,,HOBART BLVD,LEXINGTON AVE
-118.3068221,34.09392489,1172,18215,34.09392,-118.30681,LA MIRADA AVE at SERRANO AVE,Location: LA MIRADA AVE at SERRANO AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=1172,LA MIRADA AVE,SERRANO AVE,,LA MIRADA AVE,SERRANO AVE
